date,id,content,username,likeCount,retweetCount
2020-04-28 08:53:18+00:00,1255057491144122369,"Every year millions flock in Kenya for the unique experiences she offers. We have put together a list of what makes Kenya tick and why you should visit and explore 🔥 🇰🇪

🌐 https://t.co/EvDzG0A2Va #DestinationKenya #MagicalKenya #WalkInTheWild #LekatoSafaris https://t.co/HNHhbTeNLx",LekatoSafaris,0,0
2020-04-21 14:29:57+00:00,1252605496525230081,#birdwatchers #visitkenya #maasaimara #visitmaasaimara #safaritravel #birders #birdwatch #birdspecies #masaimara #destinationkenya #explorekenya #keniareise #kenia #birdsofafrica #kenyabirds #safaris #safari #safariadventure #photosafari #naturetravel #vögel #aves #meettheglobe,meet_the_globe,0,0
2020-04-02 16:05:26+00:00,1245744156506492928,"🇬🇧#DiscoverKenya with our #tours
🇩🇪#Entdecken Sie Kenia mit unseren Touren
🇪🇸Descubre #Kenia con nuestros #viajes
#discoverculture #sustainabletravel #nachhaltigreisen #ecotravel #responsibletravel #culturaltours #culturaltourism #destinationkenya #kitengelahotglass #meettheglobe",meet_the_globe,2,0
2020-03-10 14:16:31+00:00,1237381824717848578,"🇬🇧Time for a #safari with @meet_the_globe https://t.co/geCpmv9B7U
🇩🇪Zeit für #Safaris mit uns https://t.co/geCpmv9B7U
🇪🇸Es tiempo para un #safaridefotografía con #MEETTHEGLOBE https://t.co/geCpmv9B7U
#safaritime #safariadventure #kenyasafari #destinationkenya #leopard #big5safari",meet_the_globe,1,0
2020-02-12 15:44:34+00:00,1227619510930300929,"This market needs alot of  #destinationKenya support &amp; especially at this time when other destinations are down. The travellers are looking at Africa as an alternative. Will Kenya step up?  @MagicalKE
@serenahotels https://t.co/YnAFlRSN2U",PNyaikamba,2,2
2020-01-08 11:01:09+00:00,1214864613344497664,"A polite weekend getaway with your Sqaud to Ngare Ndare, Nanyuki, could be all you need to get you in the right mood to take on the long January, what do you think? 😁

📸@/traveling.africans (IG) #DestinationKenya #TravelKenya #Destinations https://t.co/81h11PykKY",destination_ke,0,0
2020-01-08 07:43:27+00:00,1214814861173174272,"Location 📍 @OlPejeta Conservancy

Hyena Cubs.
One of the little cubs pictured here had been abandoned by it mum but luckily mothers in a clan will share responsibility or nursing each other's young ones.

📸@/lizziedalywild #DestinationKenya #Wild #GameDrive #Safari https://t.co/d2oY6bV8Dc",destination_ke,1,1
2020-01-07 08:08:33+00:00,1214458790780817409,"Baby Elephant 🐘 
Location 📍: @MaasaiMaraNR 
Image 📸: IG @/properjetiqutte 

#travelkenya #travelcam254 #destinationkenya 🇰🇪 https://t.co/iEPetZQaGH",destination_ke,0,1
2020-01-05 13:43:00+00:00,1213818179513933825,"Rusinga Island 🌴 

[photo courtesy] 
#TembeaKenya #TravelCam254 #DestinationKenya https://t.co/wnQKY3PejF",destination_ke,5,3
2020-01-02 05:37:22+00:00,1212608803717439488,"Jambo/Hello!!! Ekorian's Mugie Camp welcomes you to #Laikipia!!!

#mugiecamp #ekoriansmugiecamp #jambo #hello #greetings #WhyILoveKenya #visitkenya #safaricamp #safaridestination #destinationkenya #tourism #tourismkenya #MagicalKenyaSignatureDestination https://t.co/DEo1dzb612",MugieCamp,2,1
2019-12-29 09:51:15+00:00,1211223143085465600,"Happy people! Thanks again for choosing Ekorian's Mugie Camp as your preferred safari destination!

#mugiecamp #familyvacation #KOT #WhyILoveKenya #visitkenya #laikipia #familyvacation #safaricamp #safaridestination #destinationkenya #tourists #tourism #tourismkenya https://t.co/n0VWzsbAlO",MugieCamp,2,0
2019-12-29 07:16:55+00:00,1211184304308572162,"Bidding farewell to our guests. Our team at #EkoriansMugieCamp has a passion for sharing our love of wildlife, wild lands, and wild experiences with others!

#mugiecamp #WhyILoveKenya #visitkenya #laikipia #familyvacation #safaricamp #safaridestination #destinationkenya #tourists https://t.co/6md4XWFCqn",MugieCamp,3,0
2019-12-25 06:51:27+00:00,1209728342708109313,"Best Christmas wishes from #Mugie!!!

#laikipia #conservation #wildlife #lion  #bigcat #laikipia #wildlifephotography #MugieConservancy #safari #destinationkenya #visitkenya #nature #naturephotography #SafariDestination #bigcatdiary #travelblog #kenya #Laikipia #magicalkenya #KOT https://t.co/fvBeBVAXxH",MugieConserve,5,0
2019-12-20 07:28:05+00:00,1207925623412477953,"End of the road for the poor birdie! 😢

#snake #reptile #snakes #bird #prey #safari #visitkenya #mugieconservancy #wildlifephotography #destinationkenya #visitkenya #nature #naturephotography #SafariDestination #travelblog #kenya #Laikipia #magicalkenya #mugie #KOT https://t.co/nRskRtJ1mZ",MugieConserve,1,3
2019-12-14 07:28:54+00:00,1205751502280609792,"Zebra crossing 😄😄😄😄😄😄😄😄😄

Book our most loved safari package  @ https://t.co/21CYLMI4EC

#destination_wow #destination_wild #wildlifetour #animalovers #animal #safarilive #familysafari #safariphotography #kenyadestination #travel #photography #DestinationKenya https://t.co/EMC0Uh3zLr",AardowolfA,1,0
2019-12-11 08:22:35+00:00,1204677846540541953,"Hay! Can you give us a lift!!!

🦓🦓🦓

#wildlife_shots #wildgeography #wildlifeperfection #worldtravel #travel #photography #destinationkenya #grouptravel #naturelovers #funny #Jokes #funnywildlife #funnyexpressions #wild #adventure  #kenya https://t.co/H8vIhnxRkF",AardowolfA,2,0
2019-12-10 14:12:30+00:00,1204403521321406465,20 best things to do in #MagicalKenya #DestinationKenya! https://t.co/svpZmafV4s,Amb_Dr_Sang,2,0
2019-12-08 16:28:21+00:00,1203712933823438854,"A well deserved siesta for the adorable #bigcat couple!

#lion #lions #wildlife #lionpic #wildlifephotography #MugieConservancy #safari #destinationkenya #visitkenya #nature #naturephotography #SafariDestination #bigcatdiary #travelblog #kenya #Laikipia #magicalkenya #vacation https://t.co/k8tQIyrOdA",MugieConserve,1,2
2019-12-03 07:41:43+00:00,1201768460759502853,"Sundowner in Mugie!

#sundowner #sunset #wildlife #safari #kenya #africa #mugie #mugieconservancy #scenic #nature #safaridestination #destinationkenya #visitkenya #laikipia #tourismkenya #outdoors #wanderlust #vacation #KOT #whyilovekenya #naturephotography https://t.co/BlFb2eZZao",MugieConserve,1,0
2019-11-22 13:11:44+00:00,1197865246653845510,"Looking for the perfect safari shot! 

#MugieConservancy #tourist #tourists #safari #photography #safaripics #whyilovekenya #tembeakenya #laikipia #visitkenya #visitlaikipia #magicalkenya #destinationkenya #touristdestination #safarikenya #kenyasafari #KOT https://t.co/ZDLF0vzYpm",MugieConserve,0,1
2019-11-21 06:21:45+00:00,1197399680826724353,"#Camel rides offer our guests a different vantage point when game watching! 

#mugieconservancy #safari #wanderlust #safaridestination #traveldestination #traveller #whyilovekenya #travelkenya #explore #kenyasafari #visitkenya #ecotourism #tourists #destinationkenya #tourismkenya https://t.co/03PXRtDy9P",MugieConserve,0,0
2019-11-20 15:21:52+00:00,1197173220090294274,"""There are few hours in life more agreeable than the hour dedicated to the ceremony known as afternoon tea.”
– Henry James

#tea #afternoontea #EkoriansMugieCamp #safaricamp #WhyILoveKenya #visitkenya #magicalkenya #safari #safaridestination #kenya #destinationkenya #wanderlust https://t.co/LDOQqupH8U",MugieCamp,1,0
2019-11-16 13:48:43+00:00,1195700224574001153,"Saturday chill!

#lion #wildlife #lionpic #wildlifephotography #EkoriansMugieCamp #MugieCamp #safari #destinationkenya #visitkenya #nature #naturephotography #SafariDestination #bigcat #travelblog #kenya #Laikipia #magicalkenya #mugie #ekorian #safaricamp #vacation https://t.co/uWiSyPixUu",MugieCamp,0,1
2019-11-14 11:54:24+00:00,1194946680912830467,"Sneaky big cat you!

#lion #wildlife #wildlifephotography #EkoriansMugieCamp #MugieCamp #safari #destinationkenya #visitkenya #nature #naturephotography #KOT #SafariDestination #bigcat #travelblog #kenya #Laikipia #magicalkenya #mugie #ekorian #safaricamp #vacation https://t.co/jHR4DTA8UV",MugieCamp,4,1
2019-11-13 07:19:46+00:00,1194515178450108418,"When you wish something and get something else

#wildlifetour #animalovers #animale #kenya  #destination_wow #destinationkenya #grouptravel #wildgeography #wildlifeperfection #naturelovers #adventure #adventures #adventurer #wildlifephotography #nationalpark #Kenya #Rhinos https://t.co/w37WdaKtmC",AardowolfA,1,1
2019-11-11 15:03:51+00:00,1193907192237297664,"#DestinationKenya
Dear world,

Here are 20 best things to do in Kenya as outlined by @CNNTravel. This festive season, come &amp; explore this beautiful nation of ours.♥️👇
https://t.co/UUtMjV57fw",MwangiMaina_,0,0
2019-11-06 07:10:09+00:00,1191976046444339200,Today is the last day of the World Travel Market ##WTMLND Don't miss out on #DestinationKenya Visit stand AF555 #KTFATWTMLONDON2019 https://t.co/3c9tCA5JOQ,KTF_Kenya,16,5
2019-11-06 05:37:50+00:00,1191952813313658880,"Well...catch me if you can

Visit Kenya with us to witness this wonderful action @ https://t.co/ATSIVwykzK

#destination_wow #destination_wild #wildlifetour #animalovers #animal #safarilive #familysafari #safariphotography #kenyadestination #travel #photography #destinationkenya https://t.co/sY4LvI9NfF",AardowolfA,3,0
2019-11-04 06:14:35+00:00,1191237284416434176,🙌🙌👏 We wish you all the best! #DestinationKenya @KTF_Kenya @Gnderitu @KatoSecretariat,ecotourismkenya,9,0
2019-11-04 05:32:58+00:00,1191226809683234816,"The World Travel Market London 2019 kicks off today and ends on the 6th, Join us as we send off success and positive vibes to the Kenyan team as they present #DestinationKenya to the world #KenyaStand, #WTMLND https://t.co/x64rWqbyce",KTF_Kenya,20,16
2019-10-30 06:30:39+00:00,1189429390955945985,"Congratulations @tunajibu for spearheading the formation of the National Convention Bureau @MeetInKenya
.As players in the industry,we're excited about what the future holds for #DestinationKenya.
We wish @JacintaNzioka &amp; her team the best
https://t.co/0wCMy3SOyB 📷 @VoyagesAfriq https://t.co/UuFCOn3Uq4",ZuriEvents,12,1
2019-10-24 09:56:07+00:00,1187306768298336256,@africanhorizons will be showcasing #DestinationKenya under the #KenyaStand in the #WTM2019 https://t.co/fevaOlybqH,KTF_Kenya,1,0
2019-10-23 13:10:13+00:00,1186993229201321984,Another group representing #DestinationKenya in the #WTM2019 in London under #KenyaStand is @RahisiTours https://t.co/x69WnKozlU,KTF_Kenya,2,2
2019-10-16 06:36:08+00:00,1184357337559158785,"#TAGTravelNews #DestinationKenya🇰🇪 well known for tourist attractions such as wildlife safaris &amp; snorkling in Malindi on Indian Ocean.
Now a Waterfront planned for Lake Naivasha which will feature hotels, recreational &amp; entertainment facilities! 🏗starts March 2020
#travelupdates https://t.co/d8ZjNsAJJy",TAGTravel_Za,7,5
2019-09-28 13:37:35+00:00,1177940416802545664,"🔥#magicalkenya #destinationKenya #nairobi 
@tunajibu @GiraffeCenter @Min_TourismKE https://t.co/4O6jSoefOO",iamakenyan,1,0
2019-09-25 20:06:01+00:00,1176951005809971201,"Animals have right of way..
#DestinationKenya https://t.co/6wMI9ZjXHv",Kev_Lunzalu,0,0
2019-09-25 11:55:37+00:00,1176827592554483713,"#whyilovekenya #DestinationKenya
https://t.co/jxiqItWc7k https://t.co/93w8tTYLJa",KTF_Kenya,14,6
2019-09-21 11:57:16+00:00,1175378459113250817,#DestinationKenya https://t.co/3t7co5aKAL,Kev_Lunzalu,0,1
2019-09-12 15:06:16+00:00,1172164529230405638,#DestinationKenya https://t.co/OpwgxXu9Gq,Kev_Lunzalu,0,0
2019-09-09 22:43:46+00:00,1171192502000521216,"When something good happens, travel to celebrate. 
If something bad happens, travel to forget it. 
If nothing happens, travel to make something happen.

#MagicalKenya
#DestinationKenya 
#travellers 
#EverydayMotivation",MathukuGrandson,9,1
2019-08-09 14:42:33+00:00,1159837372890013696,#maasaimara #safari #safarikenya #visitkenya #kenia #safariadventure #big5safari #amazingwildlife #safarilife #gamedrive #ecotours #wildanimals #wildlife #masaimara #nationalreserve #destinationkenya #meettheglobe https://t.co/CLwH7bR54R,meet_the_globe,3,0
2019-07-22 11:44:21+00:00,1153269545882329088,"Making Kenya an attractive destination. Watch this conversation at https://t.co/HgZiXdl3h4
#DestinationKenya
#GMS2019
#GlobalMICESummit https://t.co/e97wbIx0qD",MICESummit,1,0
2019-07-14 09:22:14+00:00,1150334679112966144,"Fresh lobster, crab, prawns, calamari and fish with cocktail and tartar sauce ~ a mouth watering selection, served on a bed of lettuce #SeafooddeMoorings #jioneekenya #destinationkenya #mtwapasfinest @ The Moorings https://t.co/kuEPvNR4aI",MooringsKenya,0,0
2019-06-28 05:02:48+00:00,1144471186979450884,#adventurekenya #wildebeestmigrations #kenyasafari #africanhomeadventuresafaris #enchorowildlifecamp #abednegohkasuki #planningsafari #destinationkenya https://t.co/4SXwidyvQf,ABEDNEGOHM,0,0
2019-06-18 02:11:37+00:00,1140804226509094918,"#destinationkenya Make your reservations at #lymacksuites for serenity,security and luxury as you sample #MagicalKenya . Welcome",lymacksuites,1,0
2019-06-03 06:51:25+00:00,1135438821930274818,@KICC_kenya Congratulations from @MICESummit #worldtravelawards #DestinationKenya #BusinessTourism #MICEKenya #GMS2019 #GlobalMICESummit,MICESummit,1,1
2019-06-02 12:32:30+00:00,1135162271796215809,Congratulations Madam @aabradier You &amp; your team are really working hard to making #MagicalKenya really a choice for many in the world. Congratulations @magicalkenya @KICC_kenya @BonfireSafaris @KenyaAirways @finchhattons @LeopardB_ResSpa #DestinationKenya @AberdareCountry #Diani,EddieMors1,2,0
2019-06-02 04:09:08+00:00,1135035594843795456,Congratulations @KICC_kenya @NanaGecaga! Awesome! #DestinationKenya #BusinessEvents,ZuriEvents,1,0
2019-05-27 13:00:11+00:00,1132994910540447744,Low season (valid till 30th June 2019) ideal and budget friendly special offers @ your disposal. Reserve/ book your villa/ hotel/ camp/ lodge accommodation with us. #DestinationKenya #MagicalKenya @Wild Petals Tours. https://t.co/HqmWv0XLM6,wildpetalstours,1,0
2019-05-27 11:33:43+00:00,1132973150826840064,"According to a report done by Jumia travel. Business tourism takes up 14% of why international clients come to Kenya. This could potentially increase with the growth of the M.I.C.E sector in Kenya.
#BusinessEventsKenya
#DestinationKenya https://t.co/N08CFeShPW",ZuriEvents,1,1
2019-05-27 10:34:31+00:00,1132958252638113792,"Kenya is the ideal destination for your 
Meetings, Incentive travel, Conference and Exhibition (M.I.C.E). Our hotels have the capacity to host Business Events and conferences. You can never go wrong with #DestinationKenya https://t.co/zoCM7nheE7",ZuriEvents,0,0
2019-05-27 09:04:15+00:00,1132935536514084864,Sustainability is a discipline of good management. Register and book your ticket to be part of conversations analyzing the global trends and opportunities in the meetings and business events industry. #DestinationKenya https://t.co/GjkE7S1W1x,MICESummit,16,8
2019-05-25 06:28:49+00:00,1132171645622333441,It sure is! #DestinationKenya,KezyMukiri,1,0
2019-05-25 06:28:00+00:00,1132171440172732416,We definitely would like to support you to host your events in #DestinationKenya. Come and experience #MagicalKenya. Let's get talking😁.,ZuriEvents,3,0
2019-05-24 12:36:14+00:00,1131901721591123968,"Kenya is an awesome investment destination for Business Events and Tourism.
@KezyMukiri @NanaGecaga @KICC_kenya @MICESummit
@Min_TourismKE @Tourismfinance
@IMEX_Group @ICCAWorld @KTF_Kenya @VoyagesAfriq @pcmahq @BrandKenya #IMEX2019
#DestinationKenya.
#businesseventsKenya https://t.co/lyOK4EvcHm",ZuriEvents,16,6
2019-05-24 07:16:03+00:00,1131821144066146306,"As we await #DMJ video to land check this out.

#paintballke #paintball #destinationkenya #tembeakenya #magicalkenya🇰🇪 #themagicofkenya #igerskenya #vscocam #instafollow #iamnairobian #finest #follow4followback #turn… https://t.co/EtoY5pXuYS",bigmanupbeat,0,1
2019-05-24 04:12:48+00:00,1131775028956151808,We appreciate PS @JoeOkudo for staying put all day at the #DestinationKenya stand at #IMEX19 and promoting Kenya for #BusinessEvents.  Asante sana! https://t.co/vM8rrS7Yav,ZuriEvents,5,1
2019-05-23 16:32:57+00:00,1131598905475555330,"We would like to do more badge recycling in #DestinationKenya. Help us: 1)next time you are attending our events, participate in our badge recycling initiatives; 2) Ask your event manager to organise a #GreenEvent. Need some ideas on greening your event? Inbox.
#SustainableEvents https://t.co/BekBP6OUtf",ZuriEvents,4,0
2019-05-09 18:41:24+00:00,1126557800778301441,"Get lost in a new destination, experience it like a local,immerse yourself in its culture, art, food, drink, dance  #magicalKenya #KwaleCounty #DestinationKenya https://t.co/S9CSj6uYiU",stellamarismega,4,1
2019-04-14 09:59:26+00:00,1117366747236130816,"#thisisafrica🌍 #magicalkenya🇰🇪 #twendekenya #letsgo #destinationkenya #mtwapacreekenya #mtwapasfinest @ Jumba La Mtwana, Coast, Kenya https://t.co/b6Q1KVzZvb",MooringsKenya,0,0
2019-03-13 11:11:27+00:00,1105788458684108801,Heavy rains poured that sank their homes resulting in the current landscape.Its keeps getting widder and deeper #tembeaKenya #destinationKenya Keeping it Stejos Tours. #TembeaKenya #KilifiCounty @magicalkenya https://t.co/8uB3Ut7rkm,Stejos_Tours,0,1
2019-03-11 10:14:48+00:00,1105049427163656192,#destinationkenya,ATravelgroups,0,0
2019-02-16 18:44:57+00:00,1096842886589698049,#Destinationkenya..Old is Gold.,topiatours,0,0
2019-02-01 07:04:07+00:00,1091230697396846592,"Without the Worlds Wetlands, these gigantic Mammals wouldnt have this much fun in the mud at Amboseli National Park...What's your favourite wild animal? Courtesy of @silvach_adventures #DestinationKenya #BeachDestinationKE #HappyNewMonth #WorldWetlandsDayKe https://t.co/suiYCdTGcV",taliikenya254,2,1
2019-02-01 06:05:24+00:00,1091215923493720064,"Our flavor of the day this New month is Masala Chai, has a great kick to it to begin the weekend...What's your flavor of the day? Happy New Month!!!!   #DestinationKenya #BeachDestinationKE #HappyNewMonth #WorldWetlandsDayKe #MaishaConcertFriday https://t.co/MIQjR5fZtL",melvinsteas,2,1
2019-02-01 06:01:55+00:00,1091215045088944133,"Without the Worlds Wetlands, these gigantic Mammals wouldnt have this much fun in the mud at Amboseli National Park...What's your favourite wild animal? #DestinationKenya #BeachDestinationKE #HappyNewMonth #WorldWetlandsDayKe #MaishaConcertFriday https://t.co/BK9ynn3wz3",silvachtravel,2,1
2019-01-30 06:35:18+00:00,1090498671731503104,"So KQ has so far trasported 28,000 passsager so far to and from JFK-NBO route since inception. Not bad though not good enough..But cant wait for that 99,000 target by end of 2019. #KenyaMbele #magicalkenya #DestinationKenya",OleMarangu,0,0
2019-01-18 19:47:51+00:00,1086349469266911232,"•a mood• #destinationkenya
#Repost @nomadmagafrica
•  •  •  •  •
Weekend mood at kinondokwetu 😍

#IamANomad #beautifildestinations #Diani #igkenya #TembeaKenya #travelafrica https://t.co/9O94hUkp8s",houseoftakura,0,0
2019-01-05 07:49:54+00:00,1081457750603939840,"from @melanabaca  -  first day in Kenya and we’re feeling it 

#reposted #EnjoyToday #blissful #loseyourself #hotel #travel #nairobi #destinationkenya https://t.co/dTNc3j4nbm",TamarindTreeKe,2,1
2018-12-21 06:27:29+00:00,1076001188473159682,It has been a wonderful year and we couldn't have done it without your support. It is in this spirit that we say a big thank you and best wishes for the holidays and New Year! We look forward to working with you in 2019!#destinationkenya #happyholidays,DestinationKe,1,0
2018-12-18 08:59:02+00:00,1074952166039801856,"A special festive message from our Drummers to you in support of the Bracelet of Hope foundation. 🎉😃
 #csr #seasonofgiving #festivities #comedowntoearth #drummers #destinationkenya #hotels https://t.co/FSocadkUmp",TamarindTreeKe,1,2
2018-12-15 16:43:25+00:00,1073981866087206912,"Blissful celebrations at Tamarind Tree look like this because of excellent customer service that goes above and beyond. 
Celebrate your special moments with us. 🎉🥂😃

📷 @kev_g_pixel
#specialmoments #amazingcustomerservice #destinationkenya #hotel https://t.co/ebOLe6LOb4",TamarindTreeKe,4,2
2018-12-12 16:45:06+00:00,1072895128103251969,"https://t.co/OepFQOWz6I
Flamingos at Lake Nakuru: There are more than 240 bird species that frequent Lake Nakuru in Kenya's Great Rift Valley, but the flamingos are the most spectacular.
@lakenakurulodge 
#Flamingo 
#destinationkenya
@CNNTravel https://t.co/FFOBjLeqA6",Xplorato,1,0
2018-11-30 15:36:20+00:00,1068529165492781056,"A warrior. Protector. A shield and defender. 
#i_like_local #destinationkenya #FridayFeeling #FridayMotivation https://t.co/HnD69S1b0o",I_Like_Local,5,3
2018-11-28 17:53:15+00:00,1067838845922754560,"Chapati is an absolute Kenyan delight and if you are not careful you can easily become an addict, chapati is like an 'unleavened flatbread' according to Wikipedia and can trace it's origin from the  influence of the Indian population. #i_like_local #destinationkenya https://t.co/LDICipXcpf",I_Like_Local,2,1
2018-11-28 06:46:50+00:00,1067671139667902464,"An elephant of a tea party no? 😎😎😎 Little Governors' camp was built in 1976 around a small waterhole that teems with wildlife and birds. It is set on the Musiara Marshlands of the Maasai Mara in Kenya, which are watered by the Mara River. 
#i_like_local #destinationkenya https://t.co/QVfGmG6LQ4",I_Like_Local,5,3
2018-11-26 06:02:02+00:00,1066935088439574528,"The thing about perspective is, when you are on top, everything looks wonderful. Good morning from Nairobi, Kenya 😃

#i_like_local #destinationkenya #nairobikenya #MondayMotivation https://t.co/SF0MhqC5uZ",I_Like_Local,1,1
2018-11-25 18:53:50+00:00,1066766930827243520,"""Traveling is not something you're good at. It's something you do. Like breathing."" ~ Gayle Foreman #i_like_local #destinationkenya #nairobikenya #tembeakenya #MagicalKenya https://t.co/4UeFNBZJ6p",I_Like_Local,2,10
2018-11-25 09:33:02+00:00,1066625801414746112,"Be welcomed in the kitchen of Pam in her home
Cook with traditional and indigenous ingredients
Pam promotes healthy and homemade food. A special discount of 10usd off awaits you. Code: KLH5624 
#i_like_local #destinationkenya #Nairobi #Kenya https://t.co/SwAeDJuef0",I_Like_Local,2,10
2018-11-23 07:07:35+00:00,1065864423007535104,"Gede (or Gedi) Ruins are a popular tourism attraction and definitely worth a visit when staying on the North Coast of Kenya just outside of the town of Malindi, the Gedi Ruins date back to the 15th century and are a popular destination to visit
#i_like_local #destinationkenya https://t.co/1bPVbRlgMl",I_Like_Local,2,3
2018-11-22 08:57:02+00:00,1065529578058383360,"To get a birds eye view of the Mara and go Hot Air Ballooning, it is great fun. The trip is magical: spend about one hour silently floating over the savannah in a hot air balloon and it will fill you with enough memories to last a lifetime. 
#i_like_local #destinationkenya https://t.co/4Nx4jniQr6",I_Like_Local,1,1
2018-11-21 17:10:57+00:00,1065291487510966272,We always have fun doing what we love best #entumotosafaricamp #luxurysafari #travel #kenya #africasafari #destinationkenya https://t.co/ol2HF4G8DV,Entumoto,0,0
2018-11-21 07:43:08+00:00,1065148594095906816,"Laid-back little Watamu looks out over the Indian Ocean and enjoys a blinding white-sand beach and a soft breeze coming off the water. It's a gorgeous slice of coastline&amp; one that includes its own marine national park.  
#i_like_local #destinationkenya #magicalkenya #tembeakenya https://t.co/pYXihz4WsY",I_Like_Local,1,1
2018-11-20 05:58:11+00:00,1064759792676339713,"Kenya cuisine takes on its own unique personality through the use of native spices and local ingredients. In short, when you visit Kenya, you must try the fish, without a doubt. 
#i_like_local #destinationkenya https://t.co/AThHkFzNVT",I_Like_Local,2,1
2018-11-19 05:28:04+00:00,1064389827314024454,"#BestAccomodation, #SpectacularWildlifeKE,  #SafeTravel with @KenyaAirways and don't forget the  #Amazing_beaches &amp; #WaterSports. @MagicalKenya #DestinationKenya https://t.co/vdxmeRbdRp",talii_afrika,4,1
2018-11-19 05:10:01+00:00,1064385285100896257,"""Africa grabs some of us by the throat and once it does, it makes it hard to be anywhere else - you will always be dreaming of Africa. Kenya is a real melting pot making it one of the most visited destinations in the world. 
#i_like_local #destinationkenya #MondayMotivation https://t.co/AediMk8taw",I_Like_Local,2,1
2018-11-19 03:07:07+00:00,1064354356319928320,#DestinationKenya. Do you have a plan? Get the adventure and the fun that comes with nature. https://t.co/DF2GWiGhmc,talii_afrika,5,1
2018-11-16 11:42:59+00:00,1063397011301515265,@KTNKenya No where be like Kenya no where be like HOME #DestinationKenya. We need to be a home for Africa and the whole world #Kenya,Kimwei_k,0,0
2018-11-15 13:55:43+00:00,1063068028621996040,We are Africa's leading DMC for the 3rd Year! Asante for always believing in us. We continue to deliver innovative travel experiences. #WTA #DestinationKenya #TembeaKenya https://t.co/UHecWES504,DestinationKe,2,1
2018-11-07 19:40:28+00:00,1060255684896415745,"Share the Light in your life.
Happy Diwali.

#diwali #happydiwali #diwali2018  #kicc #kenya #destinationkenya https://t.co/7GFJxfw3Vo",KICC_kenya,0,0
2018-11-05 11:39:38+00:00,1059409901871685632,"Schools have clossed,don't wait for Christmas to start looking for a holiday package, contact us today on 0720000066 or
#vacation #tours &amp; #travel #dubai #holiday #safaris #worldtrotter #tembeakenya #timetorelax #destinationkenya #treatyoself #travelmania https://t.co/dO2tGh5vQo",TourifficSafar1,2,1
2018-11-04 15:46:52+00:00,1059109734941421568,@Laurie_March #destinationKenya visit our white sand beaches and you'll have a Christmas of a lifetime @Laurie_March,Alexasvista,1,0
2018-11-02 11:46:56+00:00,1058324575367426049,"Take a sit back &amp; let us take care of your holiday. call us on 0720000066 E: info@tourifficsafaris.com
Web: https://t.co/wXtJT6vPlf
#vacation #tours #travel #Dubai7s #chrismartin #holiday #safaris #worldtrotter #tembeakenya #timetorelax #destinationkenya #treatyoself #travelmania https://t.co/f8X7t1I9MG",TourifficSafar1,0,0
2018-10-28 18:46:55+00:00,1056618330805731328,"All aboard #KQNBONYC journey mercies and safe travels on this new dawn for #magicalkenya from my beautiful corner in Kenya its good night and #Godspeed 

#KQDirectFlight #destinationKenya @jaymu_tezrun @tunajibu @MagicalKenya https://t.co/b66qxWOv4Z",BlackKalasinga,3,0
2018-10-23 04:15:10+00:00,1054587006842519552,#DestinationKenya https://t.co/cWycf6izJA,AgmGakuru,0,0
2018-10-20 14:19:05+00:00,1053651825184903168,"Enough said. For best #deals in #destinationkenya  get in touch with us.
#wildlifephotography 
#grouptours 
#privatesafaris 
#bestvacations 
#bestplacestogo 
#responsibletourismkenya… https://t.co/3uCAlZLbzw",oluoch_david,0,0
2018-10-12 19:37:13+00:00,1050832782975471616,"#pride #mane on the move!
#wildlifephotography 
#bestvacation 
#bestplacestogo 
#conservation 
#travmarketing 
#responsibletourismkenya 
#destinationkenya 
#AdwotiWild 
#adventuretime @… https://t.co/sCvNI5CjcA",oluoch_david,0,0
2018-10-10 10:22:12+00:00,1049968331334320128,"Dawns in the African countryside.
#bestvacation 
#bestplacestogo 
#wildlifephotography 
#conservation 
#destinationkenya 
#grouptours 
#privatesafaris 
#responsibletourismkenya @ Nairobi,… https://t.co/iS9BkuFj6K",oluoch_david,0,0
2018-09-17 10:15:06+00:00,1041631623404552192,"Missed out? please read. #True story. Don't you think the cow deserves to be famous? #Help make this cow Famous in a + way. Lion could've attracted many, indeed its a loss in Tourism. #Hate hurt wildlife. # let Cow payback by marketing #Lions home. #DestinationKenya. Thank you.",GoRoundAfrica,1,0
2018-09-11 17:22:22+00:00,1039564822159884288,"Take us there Tuesday! Just the tue of us ❤️ #destinationkenya #HOTdestinations Thanks for the inspiration @nomadmagafrica with get_repost
・・・
Tuesday daydreaming at arijiju 😍

#IamANomad… https://t.co/vKHHqnG9Mn",houseoftakura,0,0
2018-09-05 08:28:22+00:00,1037256110976188417,"Enjoy the rich Masai culture during your stay at the Maji Moto Eco Camp.

Book your Mara trip with us!

#TembeaKenya #DestinationKenya https://t.co/FUKsX509Hq",mara_bookings,0,0
2018-08-27 17:17:38+00:00,1034127815204057090,Who is allowing this?  Are we waiting for a disaster to happen so that we can put controls? Isnt this the easiest way to kill #DestinationKenya @Min_TourismKE @MagicalKenya https://t.co/XYvv3nnAzu,PNyaikamba,29,78
2018-08-15 14:41:43+00:00,1029739921551052800,"Way back Wednesday at the Mara! #destinationkenya #masaaimara #travelgoals #Repost @theannettenjau with get_repost
・・・
My Safari kidogo (small)! #ilovekenya #254 #africansafari… https://t.co/O4LwOyRSEZ",houseoftakura,0,0
2018-08-01 03:29:59+00:00,1024497442102935552,@tonynudi #DestinationKenya!!yes make it count...How did you find the going?,Odhiambo84Y,0,0
